ID1;cod_provincia;sector;ambito;claveseccion;idalumno;ap01_01;ap01_02;ap02;ap03;ap04;ap05;ap06;ap07;ap08_a;ap08_b;ap08_c;ap08_d;ap08_e;ap08_f;ap08_g;ap08_h;ap08_i;ap09;ap10;ap11_01;ap11_02;ap11_03;ap11_04;ap11_05;ap11_06;ap11_07;ap11_08;ap12;ap13;ap14_01;ap14_02;ap15;ap16;ap17;ap18_01;ap18_02;ap18_03;ap19;ap21;ap22;ap23_01;ap23_02;ap23_03;ap23_04;ap23_05;ap23_06;ap24;ap25_01;ap25_02;ap25_03;ap26;ap27_a;ap27_b;ap27_c;ap27_d;ap27_e;ap27_f;ap28_01;ap28_02;ap28_03;ap28_04;ap29_01;ap29_02;ap29_03;ap29_04;ap29_05;ap29_06;ap29_07;ap30;ap31_01;ap31_02;ap31_03;ap31_04;ap31_05;ap31_06;ap32_a;ap32_b;ap32_c;ap32_d;ap32_e;ap32_f;ap33_01_a;ap33_02_a;ap33_03_a;ap33_04_a;ap33_01_b;ap33_02_b;ap33_03_b;ap33_04_b;ap33_01bis;ap33_02bis;ap33_03bis;ap33_04bis;ap33_05bis;ap33_06bis;ap33_07bis;ap33_08bis;ap33_09bis;ap33_10bis;ap33_11bis;ap34;ap35_01;ap35_02;ap35_03;ap35_04;ap35_05;ap36_a;ap36_b;ap36_c;ap36_d;ap36_e;ap36_f;ap37_a;ap37_b;ap37_c;ap37_d;ap37_e;ap37_f;ap37_g;ap37_h;ap37_i;ap37_j;ap37_k;ap37_l;ap37_m;ap37_n;ap38_a;ap38_b;ap38_c;ap38_d;ap38_e;ap38_f;ap38_g;ap38_h;ap38_i;ap38_j;ap38_k;ap38_l;ap38_m;ap38_n;ap39_01;ap39_02;ap39_03;ap39_04;ap40_01;ap40_02;ap40_03;ap40_04;ap40_05;ap40_06;ap41_01;ap41_02;ap41_03;ap41_04;ap41_05;ap41_06;ap41_07;ap41_08;ap41_09;ap41_10;ap41_11;ap42_01;ap42_02;ap42_03;ap42_04;ap43_a;ap43_b;ap43_c;ap43_d;ap43_e;ap43_f;ap43_g;ap43_h;ap44_01;ap44_02;ap44_03;ap44_04;ap44_05;ap45;ap46_01;ap46_02;ap46_03;ap46_04;ap46_05;ap47_01;ap47_02;ap47_03;ap47_04;ap47_05;ap47_06;ap47_07;ap47_08;ap47_09;ap47_10;ap47_11;ap47_12;ap48_a;ap48_b;ap48_c;ap48_d;ap48_e;ap48_f;ap48_g;ap48_h;ap48_i;ap49_01;ap49_02;ap50_01;ap50_02;ap50_03;ap50_04;ap50_05;ap51_01;ap51_02;ap51_03;ap51_04;ap51_05;ap51_06;ap51_07;ap51_08;ap51_09;ap51_10;ponder;lpondera;mpondera;ldesemp;mdesemp;TEL;TEM;modelo;isocioa_puntaje;isocioa;isocioal_puntaje;isocioal;isocioam_puntaje;isocioam;repitencia_dicotomica;jardín;ap37_dicotomica;ap29_01.dico;ap29_02.dico;ap29_03.dico;ap29_04.dico;ap29_05.dico;ap29_06.dico;ap29_07.dico;ap26_rec;trabaja_fuera_hogar;trabaja_fuera_hogar_remunerado;migración;edadA_junio2019;sobreedad;infraestructura;iinfraestructura;ap42_01rec;ap42_02rec;ap42_03rec;ap42_04rec
3,478E+14;46;1;1;46SF00171;13;4;5;2;1;1;1;2;5;1;1;1;-9;-9;-9;-9;-9;-9;2;3;2;-9;2;1;1;1;1;1;1;2;1;2;2;2;1;3;3;3;1;1;-9;4;1;1;1;1;1;1;1;1;1;2;-9;-9;1;1;-9;-9;3;2;2;2;1;1;2;2;2;1;2;2;-9;-9;-9;-9;-9;-9;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;6;2;3;3;3;-9;-9;-9;1;-9;-9;-9;1;-9;-9;-9;1;1;1;-9;1;-9;-9;-9;1;-9;1;-9;1;-9;-9;1;-9;-9;1;-9;-9;-9;1;-9;4;4;3;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;1;1;1;-9;-9;-9;-9;-9;1;-9;-9;1;1;1;1;4;2;1;1;1;1;1;4;1;1;4;1;1;1;1;-9;1;4;1;-9;1;1;-9;-9;-9;-9;-9;-9;3;3;4;4;4;4;4;5;5;5;5;5;1;1;1;1;1;1,2577323;1,2544788;1,2618989;2;1;479,40805;376,02975;4;-2,00675627;1;-2,011837429;1;-2,014479953;1;2;1;1;2;2;2;2;2;2;2;2;1;2;2;17;1; ;-1;1;2;2;2
3,478E+14;46;1;1;46SF00171;1;8;4;2;1;1;1;2;2;1;1;-9;-9;-9;-9;-9;-9;-9;2;4;4;2;2;2;3;4;3;2;1;1;2;1;4;5;6;-9;2;2;1;-9;-9;3;2;2;2;1;3;2;1;1;1;3;1;-9;1;-9;-9;1;1;2;1;2;3;4;2;1;3;1;2;1;1;2;1;1;1;2;-9;-9;-9;1;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;1;3;4;4;4;3;-9;-9;-9;-9;1;-9;-9;1;-9;1;-9;-9;1;-9;1;-9;-9;-9;1;-9;1;1;1;-9;-9;1;1;-9;-9;-9;-9;-9;-9;-9;3;3;3;2;3;3;3;3;3;2;3;3;3;3;3;3;3;3;2;3;3;1;1;1;1;1;1;-9;-9;-9;-9;-9;1;1;1;1;1;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;-9;-9;-9;-9;-9;-9;1;-9;2;2;2;2;2;2;2;5;4;1;5;5;1;2;1;5;4;1,2577323;1,2544788;1,2618989;2;1;458,48483;435,57614;4;1,53461511;3;1,532693179;3;1,531975283;3;2;2;1;1;1;2;2;1;2;2;3;2;3;2;17;1; ;-1;2;2;2;2
3,478E+14;46;1;1;46SF00171;18;1;5;2;1;1;1;2;5;1;1;1;-9;-9;-9;-9;-9;-9;2;3;3;2;2;2;3;3;2;2;1;1;1;2;4;2;1;2;2;1;1;3;1;4;1;1;1;2;1;2;1;1;1;3;1;1;-9;-9;-9;1;2;3;3;3;1;1;1;1;1;1;2;2;-9;-9;-9;-9;-9;-9;1;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;2;4;2;3;2;2;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;1;1;1;-9;1;-9;1;1;1;-9;1;1;-9;1;1;1;-9;-9;1;-9;1;1;1;3;3;3;3;1;1;3;3;2;2;2;3;2;2;3;2;2;3;2;2;3;2;2;2;2;1;-9;-9;-9;-9;1;1;-9;2;2;1;1;3;1;2;2;2;1;2;2;3;-9;4;2;1;2;1;2;1;1;1;1;1;1;-9;-9;-9;-9;-9;-9;1;3;2;2;2;2;2;5;2;1;4;5;2;1;1;1;1;1,2577323;1,2544788;1,2618989;2;1;436,68741;362,57712;3;-0,418738039;2;-0,421275952;2;-0,423770836;2;2;2;1;2;2;2;2;2;2;2;3;1;1;2;17;1; ;-1;2;2;2;2
3,478E+14;46;1;1;46SF00171;12;9;4;2;1;1;1;2;6;1;1;1;-9;-9;-9;-9;-9;-9;2;3;2;1;2;2;1;3;3;2;1;1;1;-9;5;8;8;1;1;2;1;-9;-9;4;1;1;2;1;4;2;1;1;1;3;-9;-9;1;-9;-9;-9;3;2;4;2;2;2;-9;1;2;1;1;-9;-9;-9;-9;-9;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;2;4;1;2;2;2;-9;-9;1;1;-9;-9;-9;-9;-9;-9;-9;1;1;-9;-9;-9;-9;-9;1;-9;1;1;1;1;1;-9;-9;1;1;1;1;1;-9;-9;3;4;2;2;1;2;3;3;2;2;3;3;3;3;4;3;3;3;3;2;3;2;2;2;3;-9;-9;-9;-9;-9;-9;-9;1;1;3;1;2;2;1;1;2;2;1;1;2;2;1;4;2;2;2;1;1;1;1;1;1;-9;1;-9;-9;-9;-9;-9;-9;2;3;2;3;1;1;3;5;4;2;5;5;2;1;1;3;3;1,2577323;1,2544788;1,2618989;2;2;436,31644;483,74268;3; ;-1; ;-1; ;-1;2;2;1;2;2; ;2;2;2;2;3;-9;-9;2;17;1; ;-1;2;2;2;1
3,478E+14;46;1;1;46SF00171;14;10;4;2;1;1;1;2;3;1;-9;1;-9;-9;-9;-9;-9;-9;2;3;4;2;2;2;3;4;2;2;1;1;2;1;5;7;4;4;4;2;1;1;-9;4;2;1;1;1;4;2;1;1;1;2;1;1;-9;1;-9;-9;3;3;4;4;2;2;-9;1;1;1;3;1;4;3;3;3;3;2;-9;1;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;1;4;3;4;4;3;-9;-9;-9;-9;1;-9;-9;-9;-9;-9;1;-9;-9;-9;1;1;-9;-9;1;1;-9;-9;-9;-9;-9;1;1;-9;-9;-9;-9;-9;1;1;2;4;4;3;2;4;3;2;3;3;3;4;4;3;4;3;3;3;3;3;3;2;1;2;2;-9;1;-9;-9;-9;1;-9;1;1;2;1;1;2;2;1;2;2;1;2;1;3;1;4;1;1;3;1;1;1;1;1;-9;-9;-9;-9;-9;-9;-9;-9;1;3;3;3;4;2;1;3;5;4;1;5;5;1;1;3;4;1;1,2577323;1,2544788;1,2618989;2;1;435,91043;396,81238;5;1,262555741;3;1,260495606;3;1,25954306;3;2;2;1;2;2; ;2;2;2;1;2;2;3;2;17;1; ;-1;2;2;2;2
3,478E+14;46;1;1;46SF00171;19;10;4;2;1;1;-9;2;4;1;-9;1;-9;-9;-9;-9;-9;-9;2;3;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;2;4;3;2;-9;-9;2;1;3;4;1;2;1;1;1;1;3;1;-9;-9;-9;-9;-9;2;1;3;3;4;4;2;1;1;1;1;2;-9;-9;-9;-9;-9;-9;1;-9;-9;-9;1;-9;1;1;1;1;1;1;1;1;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;6;3;4;3;3;3;1;-9;-9;-9;-9;1;-9;-9;-9;-9;1;1;-9;-9;-9;-9;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;-9;-9;1;-9;2;4;3;1;1;1;1;4;3;4;3;4;4;3;4;3;3;3;4;4;1;2;2;2;2;-9;-9;1;-9;-9;-9;-9;1;2;2;1;1;3;2;1;2;2;2;2;2;1;2;4;2;1;1;1;1;1;2;1;-9;-9;-9;-9;-9;-9;-9;1;-9;3;3;4;4;3;2;2;2;5;1;1;2;1;1;1;2;1;1,2577323;1,2544788;1,2618989;2;1;418,52509;461,50272;4; ;-1; ;-1; ;-1;2;1;1;1;1;2;2;2;2;2;3;2;3;9;17;1; ;-1;2;2;2;2
3,478E+14;46;1;1;46SF00171;15;1;5;2;1;1;1;2;6;1;1;1;1;-9;-9;-9;-9;-9;1;3;2;1;2;1;1;2;1;1;1;1;2;2;2;4;8;1;1;2;2;-9;-9;2;1;1;2;1;3;4;1;1;1;1;-9;-9;-9;-9;-9;-9;1;2;3;4;3;2;2;1;2;1;3;2;-9;-9;-9;-9;-9;-9;1;1;-9;-9;-9;-9;1;1;1;1;-9;-9;-9;-9;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;1;3;1;4;4;2;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;-9;-9;-9;-9;-9;-9;1;-9;1;-9;-9;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;1;1;3;2;3;4;4;4;4;4;4;3;3;2;2;4;3;4;4;3;4;3;3;3;3;3;-9;-9;-9;-9;-9;-9;-9;1;2;3;1;1;4;1;1;2;2;1;2;3;3;1;3;1;1;3;1;3;1;3;1;1;-9;1;-9;-9;-9;-9;1;-9;3;3;3;2;3;4;2;5;4;2;1;5;1;1;1;1;5;1,2577323;1,2544788;1,2618989;1;1;416,8645;355,64835;6;-0,673821441;2;-0,678132358;2;-0,679706385;2;2;3;1;1;2;2;2;2;2;1;1;2;3;2;17;1; ;-1;1;1;1;1
3,478E+14;46;1;1;46SF00171;10;10;4;2;1;1;1;2;4;1;1;1;-9;-9;-9;1;-9;-9;2;2;2;1;2;1;2;2;1;1;1;1;1;-9;5;4;1;3;4;2;1;1;2;1;1;1;1;1;4;2;1;1;1;2;1;-9;-9;-9;-9;-9;2;1;3;4;2;2;2;1;1;1;2;2;-9;-9;-9;-9;-9;-9;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;2;2;2;3;1;3;4;1;2;2;1;6;2;2;1;2;3;-9;-9;-9;-9;1;-9;-9;-9;-9;-9;1;1;-9;-9;-9;-9;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;-9;-9;1;-9;2;1;3;2;1;1;4;3;3;3;3;3;3;2;3;3;3;2;2;2;2;4;2;1;1;1;1;-9;-9;-9;-9;-9;1;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;1,2577323;1,2544788;1,2618989;1;1;411,35382;399,49326;1;-1,104429337;1;-1,108554454;1;-1,110657359;1;2;2;1;2;2;2;2;2;2;2;2;2;3;2;17;1; ;-1;1;2;2;2
3,478E+14;46;1;1;46SF00171;7;7;4;1;1;1;1;2;7;1;1;1;-9;-9;-9;-9;-9;-9;2;5;4;4;2;2;2;4;4;2;1;1;1;1;5;5;4;3;4;2;1;2;2;4;1;1;2;1;1;1;1;1;1;2;1;-9;-9;-9;-9;-9;3;2;3;3;2;1;2;1;1;1;2;2;-9;-9;-9;-9;-9;-9;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;1;3;3;3;2;3;-9;-9;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;2;2;3;3;2;2;2;3;4;4;1;2;2;3;2;2;3;3;3;3;3;1;1;1;1;1;-9;-9;-9;-9;-9;-9;-9;1;1;1;1;2;2;1;2;2;1;1;1;2;2;1;2;3;4;3;3;3;2;2;-9;-9;-9;-9;-9;-9;-9;-9;1;3;3;1;1;2;1;1;5;1;1;4;5;1;1;1;1;2;1,2577323;1,2544788;1,2618989;1;1;407,37;463,69485;4;0,980371359;2;0,978245732;2;0,977030721;2;2;1;2;2;2;2;2;2;2;2;2;1;2;2;17;1; ;-1;2;2;2;2
3,478E+14;46;1;1;46SF00171;8;6;5;2;1;1;1;2;2;1;-9;1;-9;-9;-9;-9;-9;-9;2;2;3;2;2;2;3;2;1;2;1;1;-9;1;2;7;8;4;4;2;1;1;-9;3;1;2;2;1;3;-9;-9;1;-9;2;1;1;-9;-9;-9;-9;2;-9;-9;-9;2;2;3;1;1;1;2;2;-9;-9;-9;-9;-9;-9;-9;1;-9;1;-9;-9;1;1;-9;1;-9;1;-9;-9;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;1;3;-9;-9;-9;-9;-9;-9;1;1;-9;-9;-9;1;1;-9;1;1;1;1;1;1;-9;1;1;1;1;-9;-9;1;1;-9;1;-9;1;-9;-9;-9;-9;-9;2;2;3;2;1;2;3;4;2;3;2;2;3;3;3;4;3;3;2;3;3;2;1;1;1;-9;-9;1;1;-9;1;1;-9;1;2;1;1;2;1;1;1;2;1;1;3;3;2;3;1;1;1;1;1;1;2;3;1;1;1;-9;-9;-9;-9;-9;-9;3;-9;2;2;4;2;2;4;3;3;4;5;1;1;1;3;2;1,2577323;1,2544788;1,2618989;1;1;405,8454;385,47998;5;1,308830334;3;1,306547875;3;1,306200246;3;9;-9;1;2;2;1;2;2;2;2;2;2;3;2;17;1; ;-1;2;2;2;2
3,478E+14;46;1;1;46SF00171;16;12;4;2;1;1;1;2;2;-9;1;-9;-9;-9;-9;-9;-9;-9;1;3;2;2;3;2;-9;2;1;2;1;1;1;-9;2;2;1;2;1;3;2;3;1;2;3;-9;-9;-9;-9;3;1;1;1;3;1;-9;-9;-9;-9;1;2;3;2;4;2;3;1;3;2;1;1;1;3;2;-9;2;3;4;1;-9;-9;1;-9;1;1;1;1;1;-9;-9;-9;-9;2;-9;4;3;2;3;4;2;3;4;3;-6;4;3;4;2;4;-9;-9;1;-9;-9;1;1;-9;-9;-9;-9;-9;-9;1;-9;1;-9;-9;-9;1;-9;1;-9;-9;-9;-9;1;-9;-9;-9;1;-9;-9;1;-9;-9;2;-9;1;-9;2;3;3;2;3;3;3;3;3;3;3;3;3;3;3;2;2;2;2;-9;-9;1;-9;1;1;-9;1;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;1,2577323;1,2544788;1,2618989;1;1;388,2356;380,07129;1;-1,142717012;1;-1,14610439;1;-1,14854256;1;2;2;1;2;1;2;1;2;2;2;3;1;1;2;17;1; ;-1;2;2;2;2
3,478E+14;46;1;1;46SF00171;4;10;-9;2;1;1;1;2;2;1;1;-9;-9;-9;-9;-9;-9;-9;2;2;3;1;1;1;2;3;1;2;1;1;-9;1;5;7;2;-9;-9;1;2;-9;-9;1;1;1;1;1;4;1;1;1;1;4;1;1;-9;-9;-9;1;1;1;2;1;3;4;2;1;1;1;4;2;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;-9;1;1;1;1;1;-9;-9;-9;-9;1;1;2;1;3;2;2;3;3;1;1;3;1;3;1;1;4;-9;-9;-9;-9;1;-9;-9;-9;-9;-9;1;-9;-9;-9;1;1;1;1;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;1;-9;1;1;-9;3;2;3;2;1;1;2;2;2;3;2;2;-9;-9;-9;-9;-9;-9;-9;-9;3;4;3;3;3;1;-9;1;-9;-9;1;-9;-9;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;1,2577323;1,2544788;1,2618989;1;1;387,37207;348,13712;1;-0,13930284;2;-0,142805631;2;-0,144166814;2;2;1;1;1;1;2;2;2;2;1;3;2;3;2;-9;-9; ;-1;1;1;1;1
3,478E+14;46;1;1;46SF00171;11;9;2;2;1;1;1;2;4;1;1;1;-9;1;-9;-9;-9;-9;2;3;3;-9;2;1;1;2;1;1;1;1;-9;1;5;4;4;-9;-9;1;1;3;1;2;1;1;3;-9;-9;2;1;1;1;2;1;-9;1;-9;-9;1;2;1;3;3;4;4;2;2;1;1;1;2;-9;-9;-9;-9;-9;-9;1;-9;-9;-9;1;-9;1;1;1;1;1;1;1;1;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;6;3;3;3;3;3;1;-9;-9;-9;-9;1;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;-9;-9;1;-9;2;4;3;1;1;1;1;4;3;4;3;-6;4;4;4;2;3;3;3;-9;1;2;2;2;2;-9;-9;1;-9;-9;-9;-9;1;2;3;1;1;4;2;1;2;2;2;2;2;2;4;4;1;1;2;4;1;1;1;1;1;-9;1;-9;-9;-9;-9;-9;-9;2;1;4;4;4;4;4;1;2;2;2;2;1;1;1;2;1;1,2577323;1,2544788;1,2618989;1;1;381,72754;392,99396;2;-0,673821441;2;-0,678132358;2;-0,679706385;2;2;2;1;1;1;2;2;2;2;2;2;1;1;2;19;3; ;-1;2;2;2;2
3,478E+14;46;1;1;46SF00171;3;2;4;2;1;1;1;2;5;1;1;1;-9;-9;-9;-9;-9;-9;2;2;2;2;2;2;3;1;1;1;1;1;-9;-9;1;8;4;-9;-9;4;1;3;1;-9;-9;-9;-9;-9;4;3;2;-9;-9;3;-9;1;1;-9;1;-9;1;2;3;3;2;3;1;3;1;1;2;2;-9;-9;-9;-9;-9;-9;1;-9;1;-9;-9;-9;-9;1;-9;-9;-9;-9;-9;-9;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;6;1;2;2;2;3;-9;-9;1;-9;-9;-9;1;-9;-9;-9;-9;1;1;-9;-9;-9;1;-9;1;1;-9;-9;-9;-9;1;1;1;-9;-9;-9;1;-9;-9;1;2;-9;-6;-9;2;1;1;2;2;1;3;2;3;1;2;-9;1;2;1;2;3;4;4;4;3;-9;-9;1;-9;1;-9;-9;-9;2;-9;-9;-9;2;2;1;2;2;1;1;2;3;2;-9;1;1;2;1;2;1;1;2;-9;-9;-9;-9;-9;-9;-9;-9;1;3;3;2;3;2;2;1;5;2;-9;1;2;3;2;3;2;1;1,2577323;1,2544788;1,2618989;1;1;349,9812;421,80658;6;-0,749770972;2;-0,753661017;2;-0,755025064;2;1;2;1;2;1;2;1;2;2;2;3;1;1;2;18;2; ;-1;1;1;1;1
3,478E+14;46;1;1;46SF00171;9;5;5;1;1;1;1;2;4;1;1;1;-9;-9;-9;-9;-9;-9;2;4;-9;2;4;2;4;4;4;2;1;1;2;2;4;4;5;4;4;1;1;-9;-9;4;1;1;4;2;4;1;1;1;1;2;1;-9;-9;-9;-9;-9;3;3;3;4;1;1;4;1;1;1;1;2;-9;-9;-9;-9;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;2;4;2;3;4;2;-9;-9;-9;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;-9;1;-9;-9;-9;-9;-9;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;1;2;4;4;3;3;4;4;4;4;2;4;2;3;4;3;4;3;3;3;4;2;3;2;3;-9;-9;-9;-9;-9;1;-9;1;2;3;1;1;4;1;1;1;2;1;1;1;1;1;4;1;1;4;2;1;1;1;1;-9;1;1;-9;-9;-9;-9;1;-9;2;3;3;3;4;4;4;4;4;3;1;4;1;1;1;3;4;1,2577323;1,2544788;1,2618989;1;1;301,54645;456,36536;6;0,975308852;2;0,973219582;2;0,971990664;2;2;1;1;2;2;1;2;2;2;2;2;2;3;2;17;1; ;-1;2;1;2;1
3,9196E+14;46;1;2;46SF00173;8;5;5;1;1;1;1;2;2;1;1;-9;-9;-9;-9;-9;-9;-9;2;5;2;1;3;2;1;2;1;2;1;1;1;1;5;5;4;4;4;1;2;-9;-9;4;2;2;1;3;4;2;1;1;1;3;-9;-9;-9;-9;-9;1;3;3;4;4;2;2;2;1;1;1;2;1;3;3;3;1;1;3;1;-9;-9;-9;-9;-9;-9;-9;1;1;-9;-9;1;-9;3;2;4;4;3;4;3;3;4;3;3;1;4;3;4;4;4;-9;-9;1;1;-9;-9;-9;-9;-9;-9;-9;1;-9;-9;-9;-9;1;1;1;-9;-9;-9;1;-9;1;1;-9;-9;-9;-9;-9;-9;1;-9;3;2;2;3;3;4;4;3;4;4;3;3;3;4;3;3;3;4;4;4;4;3;4;4;3;1;-9;-9;-9;-9;1;-9;1;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;1,09153;1,0892689;1,0898665;3;3;628,27771;575,13843;1;0,54835173;2;0,545379213;2;0,544062025;2;2;2;1;2;2;2;2;2;2;2;3;2;3;2;17;1;-0,540343185;2;1;1;1;1
3,9196E+14;46;1;2;46SF00173;6;5;5;1;1;1;1;2;6;1;-9;1;-9;-9;-9;-9;-9;-9;2;3;3;3;2;3;1;2;3;2;1;1;1;2;3;5;7;4;4;-9;1;-9;-9;3;2;2;4;1;3;3;1;1;1;2;1;-9;-9;-9;-9;-9;3;3;3;4;2;2;1;1;1;1;-9;2;-9;-9;-9;-9;-9;-9;-9;1;-9;-9;-9;-9;1;1;1;-9;1;1;1;-9;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;2;4;3;3;3;-9;-9;-9;1;1;-9;-9;-9;-9;1;-9;-9;1;1;-9;-9;-9;1;-9;1;-9;-9;-9;-9;-9;-9;1;-9;-9;-9;-9;-9;1;1;-9;3;3;3;3;2;4;3;-9;-9;-9;2;2;3;3;2;3;3;3;3;3;-9;2;3;2;2;-9;1;1;1;-9;-9;-9;1;2;3;1;3;3;2;2;2;2;1;1;2;2;1;3;1;1;2;2;1;1;2;1;1;-9;-9;-9;-9;1;-9;1;-9;3;3;3;2;2;2;2;5;3;1;3;5;2;1;2;3;3;1,09153;1,0892689;1,0898665;3;2;564,37061;504,70251;5;1,318605295;3;1,31625992;3;1,315490935;3;2;2;1;2;2;2;2;2;2; ;2;2;3;2;17;1;-0,540343185;2;2;1;2;2
3,9196E+14;46;1;2;46SF00173;2;7;4;2;1;1;1;2;3;1;1;1;-9;-9;-9;-9;-9;-9;2;7;2;3;2;2;3;4;3;2;1;1;1;2;2;4;4;4;4;2;1;1;2;2;1;3;4;1;2;2;1;1;1;3;-9;-9;-9;-9;-9;1;3;3;3;3;2;2;1;1;1;1;2;1;4;4;4;1;2;1;1;-9;-9;-9;-9;-9;-9;1;-9;-9;-9;1;-9;-9;3;3;4;3;3;3;4;3;4;3;2;2;4;4;4;4;3;-9;-9;1;1;-9;1;-9;1;1;1;1;1;1;1;1;1;1;1;1;1;-9;1;1;-9;-9;-9;-9;-9;1;-9;1;-9;-9;1;3;3;3;3;4;4;4;4;4;3;3;2;2;3;2;2;3;4;4;3;3;2;2;2;3;-9;-9;1;-9;-9;1;1;1;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;1,09153;1,0892689;1,0898665;3;3;558,93066;582,48413;1;0,190217817;2;0,187600681;2;0,186231008;2;2;2;1;2;2;2;2;2;2;2;3;2;3;2;17;1;-0,540343185;2;2;2;2;1
